ticket,commit_hash,commit_date,subject,is_fix_like,is_merge_commit
STORM-2389,35db13c0b75ef5d4f4afc4a8f7ba5a4442cc7fa0,2017-03-02T18:54:18+09:00,STORM-2389 Avoid instantiating Event Logger when topology.eventlogger.executors=0,False,False
STORM-2388,31c2b71b87c63e3484a51567a69e1cbb985117de,2017-03-01T15:49:26+05:30,Added STORM-2388 to CHANGELOG.md,False,False
STORM-2388,8b9cdbd522a9e9affcf221022ed1004de991a206,2017-02-28T18:22:10+09:00,STORM-2388 JoinBolt breaks compilation against JDK 7,False,False
STORM-2387,635c819d4bdf424e269688044c69cfab31787255,2017-03-10T01:15:15+09:00,STORM-2403 Fix KafkaBolt test failure: tick tuple should not be acked,True,False
STORM-2387,a78a4a5331b8fde9bd175841391a6c48b2bfcac8,2017-03-10T01:15:15+09:00,STORM-2403 Fix KafkaBolt test failure: tick tuple should not be acked,True,False
STORM-2387,cc590a263a42e0c624efcc8bcb8d0729f14b7e27,2017-03-10T01:15:15+09:00,STORM-2403 Fix KafkaBolt test failure: tick tuple should not be acked,True,False
STORM-2387,331764faf194f11c5c944770e91f6be4672e00b6,2017-03-09T15:04:31+09:00,STORM-2387: CHANGELOG,False,False
STORM-2387,023ab8cfd030f7ab3c5120490926f522b1519d21,2017-03-09T15:04:11+09:00,Merge branch 'STORM-2387-1.0.x-merge' into 1.0.x-branch,False,True
STORM-2387,8d418501adf6c74e861b8881420ff9e4673c3310,2017-02-28T17:19:58+09:00,STORM-2387 Handle tick tuples properly for Bolts in external modules,False,False
STORM-2387,28472d1dae96b8a719d7b03cdf91fb5eb33920d2,2017-03-09T14:42:02+09:00,STORM-2387: CHANGELOG,False,False
STORM-2387,9a729d6caf15e8d6d38658f6eda45cbe63e0abcc,2017-03-09T14:35:52+09:00,Merge branch 'STORM-2387-1.x' of https://github.com/HeartSaVioR/storm into STORM-2387-1.x-merge,False,True
STORM-2387,e4f05c21960e8330a751b5cf4976796e8c5652b4,2017-03-09T14:33:15+09:00,STORM-2387: CHANGELOG,False,False
STORM-2387,4baff3a55963a542caf917719ff90739fde38f3a,2017-03-09T14:32:25+09:00,Merge branch 'STORM-2387' of https://github.com/HeartSaVioR/storm into STORM-2387-merge,False,True
STORM-2387,d33ea90418de20ca7cee622b0135bc57c9d7c1bf,2017-02-28T17:19:58+09:00,STORM-2387 Handle tick tuples properly for Bolts in external modules,False,False
STORM-2387,26cc63813f35f4378934a5e5142f44858228c7fc,2017-02-28T17:19:58+09:00,STORM-2387 Handle tick tuples properly for Bolts in external modules,False,False
STORM-2386,ff427212b67f953eeb33248f28ca78aa03bae9fa,2017-03-04T11:22:51+09:00,STORM-2386: CHANGELOG,False,False
STORM-2386,542371333d8fff2dbec85f7cac0acf8a4590e25c,2017-03-04T11:22:36+09:00,Merge branch 'STORM-2386-1.0.x' into 1.0.x-branch,False,True
STORM-2386,932bf5456c49117288500e321fb554d3dc961d9c,2017-02-28T12:23:54+09:00,STORM-2386 Fail-back Blob deletion also fails in BlobSynchronizer.syncBlobs,False,False
STORM-2386,6ee5ad076276b84cb9eaf22bdada1e00cf7dd892,2017-03-03T14:14:23-08:00,Added STORM-2386 to CHANGELOG.,False,False
STORM-2386,6082b78a026e2323385e39a7420951b4835e79f1,2017-03-03T14:13:10-08:00,Merge branch 'STORM-2386-1.x' of https://github.com/HeartSaVioR/storm into STORM-2386-1.x,False,True
STORM-2386,0bd70fd3b7bc0dfa7dadec870c8811263d00bac3,2017-03-03T14:12:14-08:00,Added STORM-2386 to CHANGELOG.,False,False
STORM-2386,92da0c5635c8cee378aac46383847e4530e51bc4,2017-02-28T12:23:54+09:00,STORM-2386 Fail-back Blob deletion also fails in BlobSynchronizer.syncBlobs,False,False
STORM-2386,9e6d331adcc4781f56bd6a257b37be4822263754,2017-02-28T12:23:54+09:00,STORM-2386 Fail-back Blob deletion also fails in BlobSynchronizer.syncBlobs,False,False
STORM-2385,de879e0f4f72e00fd088983fe9ee7778adb15e8d,2017-03-06T21:37:01+09:00,STORM-2385: CHANGELOG,False,False
STORM-2385,83549ed281dfe5a018145208fc7c9d9f8ddb7a13,2017-03-06T21:35:05+09:00,Merge branch '1.0.x-branch' of https://github.com/knusbaum/incubator-storm into STORM-2385-1.0.x,False,True
STORM-2374,8295e5df56c832d941e82f271e7e5d6c85485234,2017-02-24T13:24:49-05:00,add STORM-2374 to changelog,False,False
STORM-2374,bbffd8b0e7d53b5400d4741973315b117f43d5bd,2017-02-24T13:24:22-05:00,Merge branch 'Apache_master_STORM-2374_TpSerial' of github.com:hmcl/storm-apache,False,True
STORM-2374,3c7f11d80fd453045097b089fa133fa563908397,2017-02-24T13:23:32-05:00,add STORM-2374 to changelog,False,False
STORM-2374,d88bea082851d9a86e20f61e1a8bd48c4559ce7c,2017-02-24T13:22:18-05:00,Merge branch '1.x-branch_STORM-2374_TpSerial' of github.com:hmcl/storm-apache into 1.x-branch,False,True
STORM-2374,d4ff6b51f206e85e65bb5c4d06b4c28c828df174,2017-02-22T15:03:16-08:00,STORM-2374: Storm Kafka Client Func Interface Must be Serializable,False,False
STORM-2374,a1148955f1b84bbfecb939dfa656ef5e1fc15acd,2017-02-22T15:03:16-08:00,STORM-2374: Storm Kafka Client Func Interface Must be Serializable,False,False
STORM-2372,c73c17a3e13ed61c2add1f5701bd28566f72c6f0,2017-02-24T13:15:54-05:00,add STORM-2372 to changelog,False,False
STORM-2372,3a4773be8732d5788b6a6362de6a94a49e9f40a0,2017-02-24T13:13:59-05:00,add STORM-2372 to changelog,False,False
STORM-2372,0c4fbacbd2aadbf79cecd3d3fe103e79ffcf0fd2,2017-02-24T13:12:46-05:00,add STORM-2372 to changelog,False,False
STORM-2371,2307b8023c947a408aac6d522d18e13434c0f57e,2017-04-18T14:08:22-07:00,Added STORM-2371 to CHANGELOG.,False,False
STORM-2361,23ebe90332afa92d059556607b5dfaf4564e233a,2017-03-10T01:53:45+09:00,STORM-2361: CHANGELOG,False,False
STORM-2361,160fd86a1b9a1f53df8f15a67b6d343a45003933,2017-03-10T01:53:27+09:00,Merge branch 'STORM-2361-1.0.x-merge' into 1.0.x-branch,False,True
STORM-2361,48cda9a98d583cb15658c3a4c39c33ca6380f08f,2017-03-09T16:02:40+02:00,"STORM-2361 bugfix for Kafka spout: after leader change, it stops committing offsets to ZK",True,False
STORM-2361,9daa6a1e34558baee7fbaa3163a2002eaf644b00,2017-03-10T01:28:35+09:00,STORM-2361: CHANGELOG,False,False
STORM-2361,e7fe74d95d25eb9f98cc3fb3d871aaed27ff38a6,2017-03-10T01:26:27+09:00,Merge branch 'STORM-2361-merge',False,True
STORM-2361,83a342f6f812d41052fa56c82b349a53316792bf,2017-03-09T16:02:40+02:00,"STORM-2361 bugfix for Kafka spout: after leader change, it stops committing offsets to ZK",True,False
STORM-2361,2a99f61f73d0541a85a76fdab3720b71763e2da3,2017-03-10T01:25:49+09:00,STORM-2361: CHANGELOG,False,False
STORM-2361,b65e0bfda1dcc3bdd6e3c1cc72f12169187beddd,2017-03-10T00:55:52+09:00,Merge branch 'kafka-spout-leader-change-bug-2361' of https://github.com/ernisv/storm into STORM-2361-1.x-merge,True,True
STORM-2361,25fde124d5cac336d116a809632f0b8dc0207229,2017-03-09T16:02:40+02:00,"STORM-2361 bugfix for Kafka spout: after leader change, it stops committing offsets to ZK",True,False
STORM-2360,e91c03f44613c378ebf24db367b43608f999fcbb,2017-02-24T13:33:46-05:00,add STORM-2360 to changelog,False,False
STORM-2360,0dbbc52d6ecf72b93a461a37af9604cf086a3d25,2017-02-24T13:32:56-05:00,Merge branch 'STORM-2360' of github.com:tibkiss/storm into 1.0.x-branch,False,True
STORM-2360,28556a198e87c8f7c006699294216f78c54f9a7c,2017-02-14T09:13:16+01:00,STORM-2360: Storm-Hive: Thrift version mismatch with storm-core,False,False
STORM-2357,11a7a15746010e0baaa5a4db70374dff1d4ab800,2017-07-31T20:26:55+02:00,STORM-2648/STORM-2357: Add storm-kafka-client support for at-most-once processing and a toggle for whether messages should be emitted with a message id when not using at-least-once,False,False
STORM-2357,48f6969027e7b02a5b9220577189d3911aa2226d,2017-07-31T20:26:55+02:00,STORM-2648/STORM-2357: Add storm-kafka-client support for at-most-once processing and a toggle for whether messages should be emitted with a message id when not using at-least-once,False,False
STORM-2350,3985bb84037accee772844aa299caf35440293ec,2017-02-08T16:29:02-05:00,add STORM-2350 to changelog,False,False
STORM-2350,6c805c6562c3c98deb584cb1c9fb3435abd0692b,2017-02-07T06:11:32+01:00,STORM-2350: Storm-HDFS's listFilesByModificationTime is broken,False,False
STORM-2350,c417c8ee28384b392ddcbd96366047037164280d,2017-02-08T16:28:06-05:00,add STORM-2350 to changelog,False,False
STORM-2350,bb5c6b84876da10d842889bb1729ccfab02af7b5,2017-02-07T06:11:32+01:00,STORM-2350: Storm-HDFS's listFilesByModificationTime is broken,False,False
STORM-2350,cc8b5f88b52e4214e2d596292eeeed0f8096d60c,2017-02-08T16:26:22-05:00,add STORM-2350 to changelog,False,False
STORM-2350,91baab2b65817481436366b49ad3da252d8955bc,2017-02-08T16:25:25-05:00,Merge branch 'STORM-2350' of github.com:tibkiss/storm into 1.0.x-branch,False,True
STORM-2350,de70903dde47756e81859f6fe0a1b2e5190b9b1b,2017-02-07T06:11:32+01:00,STORM-2350: Storm-HDFS's listFilesByModificationTime is broken,False,False
STORM-2346,d3250b22f17bf98ffe97b00c9bdd2cdf0dc9eb8c,2017-02-07T14:44:16+08:00,STORM-2346: CHANGELOG,False,False
STORM-2346,e59c28e6c22f162e3e0bb80c571f4235adb07969,2017-02-07T14:40:58+08:00,Merge branch 'STORM-2346' of https://github.com/vesense/storm,False,True
STORM-2346,01d7b6d081db98c284ed16036d0159faee2d0946,2017-02-06T10:17:25+08:00,STORM-2346: add missing licenses,False,False
STORM-2345,4d595fd1b9b738d31c2a0a7bba7f17f4ab818d7d,2017-03-09T14:22:27+09:00,STORM-2345: CHANGELOG,False,False
STORM-2345,902ee81364a0652c4985437bfdf517d3ec6d85ea,2017-03-09T14:22:07+09:00,Merge branch 'STORM-2345-merge',False,True
STORM-2345,d90effbb45255ea7e1c161c8ef3f1a2be620ac4d,2017-02-05T18:00:02+01:00,STORM-2345: Type mismatch in ReadClusterState's ProfileAction processing Map,False,False
STORM-2345,14291a8024452833c0422fbc5273197cc68c27f9,2017-03-09T14:21:47+09:00,STORM-2345: CHANGELOG,False,False
STORM-2345,eed52d171092e98cd6f72fcc9c28f9588df5d0d7,2017-03-09T14:21:34+09:00,Merge branch 'STORM-2345-1.x-merge' into 1.x-branch,False,True
STORM-2345,384047f3963b56576a7af56f8e87440be93103ee,2017-02-05T18:00:02+01:00,STORM-2345: Type mismatch in ReadClusterState's ProfileAction processing Map,False,False
STORM-2345,6f124321394dfee203a91b5addb7dd949a2e1639,2017-03-09T14:21:06+09:00,STORM-2345: CHANGELOG,False,False
STORM-2345,87801c3521cf34cbeafb8dbfaaeb0226ff1898c9,2017-03-09T14:20:42+09:00,Merge branch 'STORM-2345' of https://github.com/tibkiss/storm into STORM-2345-1.0.x-merge,False,True
STORM-2345,d8a0957e7659825d99bdf2254de6fd297c24835e,2017-02-05T18:00:02+01:00,STORM-2345: Type mismatch in ReadClusterState's ProfileAction processing Map,False,False
STORM-2343,fe16fd40c69d872e0a2cd5a5dd0bc39fbf72cd9d,2017-04-08T08:26:42+02:00,STORM-2343: Fix new Kafka spout stopping processing if more than maxUncommittedOffsets tuples fail at once,True,False
STORM-2343,e56dd29bdaa6775a8bbb8336e60978234e298ead,2017-05-01T13:51:16-07:00,Added STORM-2343 to CHANGELOG.,False,False
STORM-2343,979b5b03955dad00e7db657c4fc083478b520b5f,2017-05-01T13:50:11-07:00,Merge branch 'STORM-2343-1.x' of https://github.com/srdo/storm into 1.x-branch,False,True
STORM-2343,2c597e56255ad86a1920b64b6153d6972d37179c,2017-05-01T12:57:08-07:00,Added STORM-2343 to CHANGELOG.,False,False
STORM-2343,d39e3a778873b36af9c120a71c81b883cefc674b,2017-05-01T12:55:31-07:00,Merge branch 'STORM-2343' of https://github.com/srdo/storm,False,True
STORM-2343,fa6a2bd7f3ae273c8f312b60f4a87f357b1d8b6f,2017-04-08T08:26:42+02:00,STORM-2343: Fix new Kafka spout stopping processing if more than maxUncommittedOffsets tuples fail at once,True,False
STORM-2343,d98a5b8baaac3595df6d1f43a0f84a33b57de546,2017-04-08T08:23:43+02:00,STORM-2343: Fix new Kafka spout stopping processing if more than maxUncommittedOffsets tuples fail at once,True,False
STORM-2338,452a37ff7372f69034329ebc93ffd2936279dbc8,2017-02-07T11:27:02+09:00,"STORM-2338, STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335: CHANGELOG",False,False
STORM-2338,ff0d6c997b016be9f5fec81ff4bbe42301ed2634,2017-02-07T11:18:48+09:00,"STORM-2338: CHANGELOG, reflect backport STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335",False,False
STORM-2338,b705d861b925e0a8e486449f01c594150021aae7,2017-02-07T11:14:41+09:00,"STORM-2338: CHANGELOG, reflect backport STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335",False,False
STORM-2338,7f1af22860e10f013b1bc2a7a11adb9a1fceb4f6,2017-02-07T11:13:13+09:00,Merge branch 'STORM-2338-merge',False,True
STORM-2338,5be2ce8afb33bff926547da6034f16cdc909f4a0,2017-02-03T09:10:10+01:00,STORM-2338: Subprocess exception handling is broken in storm.py on Windows environment,False,False
STORM-2338,392e79a9c88813d2d1bdcf4ba698b6b9f0db1701,2017-02-07T11:12:56+09:00,Merge branch 'STORM-2338-1.x-merge' into 1.x-branch,False,True
STORM-2338,951c0a5a36299cc3faec53710cf68edbd5ffe752,2017-02-03T09:10:10+01:00,STORM-2338: Subprocess exception handling is broken in storm.py on Windows environment,False,False
STORM-2338,00b633d3b1fedd82df7559214c1d081415a8db63,2017-02-07T10:41:43+09:00,Merge branch 'fix/subrpocess_exception_handling' of https://github.com/tibkiss/storm into STORM-2338-1.0.x-merge,True,True
STORM-2338,1b43804ddcd4f578b96b90db4acd058d7514106e,2017-02-03T09:10:10+01:00,STORM-2338: Subprocess exception handling is broken in storm.py on Windows environment,False,False
STORM-2337,a7cdfefd7dc60df6c257c78f5dc908e815fd0812,2017-02-04T10:39:24+08:00,STORM-2337: CHANGELOG,False,False
STORM-2337,4ff07fbd28c33cb74bfbc9cad942fc65eabea31f,2017-02-04T10:38:27+08:00,STORM-2337: CHANGELOG,False,False
STORM-2337,a4e20fa85cd4f649d560d63835d7b0566512871b,2017-02-04T10:34:34+08:00,STORM-2337: CHANGELOG,False,False
STORM-2337,8dc1990ee4a0af2444c32490d09c60687a92bc3d,2017-02-02T19:39:19+01:00,STORM-2337: Broken documentation generation for storm-metrics-profiling-internal-actions.md and windows-users-guide.md,False,False
STORM-2337,3806ab369be8fea6529bb7acc8ebd593be3fb977,2017-02-02T19:39:19+01:00,STORM-2337: Broken documentation generation for storm-metrics-profiling-internal-actions.md and windows-users-guide.md,False,False
STORM-2336,a7b82c4b66284ea0797d88827863d61ed50c854f,2017-02-07T10:41:02+09:00,Merge branch 'STORM-2336-1.0.x-merge' into 1.0.x-branch,False,True
STORM-2336,1445a955a79d1d831715f309400c7368ca337d6a,2017-02-03T00:33:30+09:00,STORM-2336: CHANGELOG,False,False
STORM-2336,90ce07ac69142684c26ff3e7e7cf63f69763f0f0,2017-02-03T00:33:13+09:00,STORM-2336: CHANGELOG,False,False
STORM-2336,1615f27e10bfd3e194d94a6c32594eab0b57de9b,2017-02-03T00:32:56+09:00,Merge branch 'STORM-2336-1.x-merge' into 1.x-branch,False,True
STORM-2336,a459361331361191c7fee438573c3f2b36abeaec,2017-02-03T00:28:55+09:00,Merge branch 'STORM-2336' of https://github.com/HeartSaVioR/storm into STORM-2336-merge,False,True
STORM-2335,452a37ff7372f69034329ebc93ffd2936279dbc8,2017-02-07T11:27:02+09:00,"STORM-2338, STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335: CHANGELOG",False,False
STORM-2335,ff0d6c997b016be9f5fec81ff4bbe42301ed2634,2017-02-07T11:18:48+09:00,"STORM-2338: CHANGELOG, reflect backport STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335",False,False
STORM-2335,b705d861b925e0a8e486449f01c594150021aae7,2017-02-07T11:14:41+09:00,"STORM-2338: CHANGELOG, reflect backport STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335",False,False
STORM-2335,59ee79ddf367010c7154e47f8ac135ade56cb1e6,2017-02-07T10:40:08+09:00,Merge branch 'STORM-2335-1.0.x-merge' into 1.0.x-branch,False,True
STORM-2335,a22793c901afd8a7e5e3683cb58d414cdde8d16f,2017-02-01T17:17:46+09:00,STORM-2335 Fix broken Topology visualization with empty ':transferred' in executor stats,True,False
STORM-2335,a49483da0accf7e8eee09d52169fb35452ec5aa8,2017-02-02T23:43:27+09:00,STORM-2335: CHANGELOG,False,False
STORM-2335,b975dbdf00f7c743b2293b78d8a50f4893998cfe,2017-02-02T23:43:06+09:00,STORM-2335: CHANGELOG,False,False
STORM-2335,fa01c968def871ddbac260c4a5f43f0e518fb50d,2017-02-02T23:42:48+09:00,Merge branch 'STORM-2335-1.x-merge' into 1.x-branch,False,True
STORM-2335,d81622452d6dd2ca9b15d045136ebfd85bbdc856,2017-02-01T17:17:46+09:00,STORM-2335 Fix broken Topology visualization with empty ':transferred' in executor stats,True,False
STORM-2335,9d4480940846ac876ffcfaf8204c659f9dd16954,2017-02-02T23:41:40+09:00,Merge branch 'STORM-2335' of https://github.com/HeartSaVioR/storm into STORM-2335-merge,False,True
STORM-2335,4ddd1880dacc9a9c5ab9d760517f6552d993eac8,2017-02-01T17:17:46+09:00,STORM-2335 Fix broken Topology visualization with empty ':transferred' in executor stats,True,False
STORM-2334,03e6b841960d7061de6a7dbd01e24dc535594819,2017-02-24T13:37:00+05:30,Added STORM-2334 to CHANGELOG.md and fixed minor compilation issue,True,False
STORM-2334,9e898247845f99392fe0b714a6df39fe2cfc5fe7,2017-01-31T17:21:46-08:00,STORM-2334 Join Bolt implementation with unit tests,False,False
STORM-2334,e01f228279eefaaeeda7e6fb6f274ee6beb3a3b8,2017-02-24T12:55:45+05:30,Added STORM-2334 to CHANGELOG.md,False,False
STORM-2334,f4ded1622b4ee3e9c9f6960ffa6ffb8305916d06,2017-01-31T17:21:46-08:00,STORM-2334 Join Bolt implementation with unit tests,False,False
STORM-2331,9c2733a3b9dccdf3617db3b282909f7e24d4c474,2017-02-01T15:55:04-08:00,Added STORM-2331 to CHANELOG.,False,False
STORM-2331,3b3ae9811fa6d5365c65d4a8672fda078137e8f6,2017-02-01T15:46:36-08:00,Merge branch 'master' of https://github.com/EitZei/storm into STORM-2331,False,False
STORM-2331,9c8d7b916f09e4d7cc97db1b089496e8ab356a9a,2017-02-01T15:47:16-08:00,Added STORM-2331 to CHANGELOG.,False,False
STORM-2331,dfbf6fef81fbd8cf29e99b167299177e9907a706,2017-02-01T15:46:36-08:00,Merge branch 'master' of https://github.com/EitZei/storm into STORM-2331,False,True
STORM-2331,03b8b793616d8b75130746fd496c622a50ba9ad9,2017-01-28T13:11:26+02:00,STORM-2331: Emitting from JavaScript should work when not using anchoring or when anchoring into multiple tuples.,False,False
STORM-2330,4c5e34ee6399d8b19718bd7b75dc7c241a37a515,2017-01-30T22:58:26+09:00,STORM-2330: CHANGELOG,False,False
STORM-2330,2a01dbc759e189bbc7eba7eb3fe68a2abc912600,2017-01-30T22:58:11+09:00,STORM-2330: CHANGELOG,False,False
STORM-2330,4d1811b2142b4a49f388fda052608bbc320e2012,2017-01-30T22:55:43+09:00,Merge branch 'STORM-2330-1.x-merge' into 1.x-branch,False,True
STORM-2330,549a6c5e5919e143f95a90323ae619eceaa16f4e,2017-01-27T12:19:18+05:30,STORM-2330: Fix storm sql code generation for UDAF with non standard sql types,True,False
STORM-2330,fcecf42e6db6f332ded1d76854a95867f98528d1,2017-01-30T22:51:26+09:00,Merge branch 'STORM-2330' of https://github.com/arunmahadevan/storm into STORM-2330-merge,False,True
STORM-2330,1d09d786fdbf61f634441e76e2c2a53c35178540,2017-01-27T12:19:18+05:30,STORM-2330: Fix storm sql code generation for UDAF with non standard sql types,True,False
STORM-2325,69568ecf0d85d034b7e04807911f61e1a7c2c3f4,2017-01-30T22:41:19+09:00,STORM-2325: CHANGELOG,False,False
STORM-2325,ba79edb41789daf1f6917e4aadfcfa2b88fd927a,2017-01-30T22:40:56+09:00,STORM-2325: CHANGELOG,False,False
STORM-2325,f065bcb80018addf35c1a561c057a5d96032e930,2017-01-30T22:40:31+09:00,STORM-2325: CHANGELOG,False,False
STORM-2325,75d70e6ffb09339066e83011a36472bf60c8d9d6,2017-01-30T22:40:07+09:00,Merge branch 'STORM-2325-1.0.x-merge' into 1.0.x-branch,False,True
STORM-2325,919d63f5e225757d3589488d13498ef24daaacc8,2017-01-25T18:20:19+09:00,STORM-2325 Logviewer doesn't consider 'storm.local.hostname',False,False
STORM-2325,c6c6dc1d99ce124128139e7985d933495883ab65,2017-01-30T22:34:38+09:00,Merge branch 'STORM-2325-1.x' of https://github.com/HeartSaVioR/storm into STORM-2325-1.x-merge,False,True
STORM-2325,346ade35193c86266c238ec11f8e248da2bff553,2017-01-30T22:21:16+09:00,Merge branch 'STORM-2325' of https://github.com/HeartSaVioR/storm into STORM-2325-merge,False,True
STORM-2325,9e8045f07c58591ffa8ffcfd430f24edd7c259cf,2017-01-25T18:20:19+09:00,STORM-2325 Logviewer doesn't consider 'storm.local.hostname',False,False
STORM-2325,ab539770ae4a7ac96335ff90e12a35b735af2cf0,2017-01-25T18:20:19+09:00,STORM-2325 Logviewer doesn't consider 'storm.local.hostname',False,False
STORM-2324,452a37ff7372f69034329ebc93ffd2936279dbc8,2017-02-07T11:27:02+09:00,"STORM-2338, STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335: CHANGELOG",False,False
STORM-2324,ff0d6c997b016be9f5fec81ff4bbe42301ed2634,2017-02-07T11:18:48+09:00,"STORM-2338: CHANGELOG, reflect backport STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335",False,False
STORM-2324,b705d861b925e0a8e486449f01c594150021aae7,2017-02-07T11:14:41+09:00,"STORM-2338: CHANGELOG, reflect backport STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335",False,False
STORM-2324,ec39ca1e5f34ae0ab3e20abbba25d8bb52f9d650,2017-02-07T10:39:02+09:00,Merge branch 'STORM-2324-1.0.x-merge' into 1.0.x-branch,False,True
STORM-2324,eb459042dc7c62e3b4de5d45a94f460ffd18031f,2017-02-02T15:47:20-08:00,STORM-2324 : Making sure toplogy deployment does not break if resources directory is missing in topology jar. UT fixes,True,False
STORM-2324,e8c390059df5a3199763f33601b00c4a0b7d4ed0,2017-02-03T11:23:30+09:00,STORM-2324: CHANGELOG,False,False
STORM-2324,fa436e1326a610c227e424e3c66c524168a88bb6,2017-02-03T11:22:21+09:00,STORM-2324: CHANGELOG,False,False
STORM-2324,2a2e5d2fb64a4658ca0ce5fb2189bfbe084dbe36,2017-02-03T11:05:50+09:00,Merge branch 'STORM-2324' of https://github.com/roshannaik/storm into STORM-2324-1.x-merge,False,True
STORM-2324,29a68089ab30a242655a7cc89ad1d83f48176609,2017-02-03T10:54:10+09:00,Merge branch 'STORM-2324m' of https://github.com/roshannaik/storm into STORM-2324-merge,False,True
STORM-2324,ab430f5efa1b3df26319fef6e85b0944106d7823,2017-02-02T16:17:15-08:00,STORM-2324 : Making sure toplogy deployment does not break if resources directory is missing in topology jar. UT fixes,True,False
STORM-2324,684d8b531cf1a05e5a3b921c39e24e6e4d6d3bab,2017-02-02T15:47:20-08:00,STORM-2324 : Making sure toplogy deployment does not break if resources directory is missing in topology jar. UT fixes,True,False
STORM-2323,83bf0ba8db757d4cada464e0ce397dbe44dcdd1f,2017-01-31T18:17:06-08:00,Added STORM-2323 to CHANGELOG.,False,False
STORM-2323,0a7170b27c4f9055df26a3b2a12f7a04f2bb3eba,2017-01-31T18:16:29-08:00,Merge branch 'STORM-2323-1.x' of https://github.com/HeartSaVioR/storm into 1.x-branch,False,True
STORM-2323,22cecb08770ffa325a2e0fc92c2077873262c434,2017-01-31T17:52:21-08:00,Added STORM-2323 to CHANGELOG.,False,False
STORM-2323,85fd22131fd8232a6744bea2fb917f382557a60c,2017-01-31T17:51:24-08:00,Merge branch 'STORM-2323' of https://github.com/HeartSaVioR/storm,False,True
STORM-2323,b19b0a1da4488bf91d60aa1487d6ed6109af4162,2017-01-25T13:16:44+09:00,STORM-2323 Precondition for Leader Nimbus should check all topology blobs and also corresponding dependencies,False,False
STORM-2323,f7373f43511d1410f0f026034a4c8194e5f1a7f1,2017-01-25T13:16:44+09:00,STORM-2323 Precondition for Leader Nimbus should check all topology blobs and also corresponding dependencies,False,False
STORM-2321,452a37ff7372f69034329ebc93ffd2936279dbc8,2017-02-07T11:27:02+09:00,"STORM-2338, STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335: CHANGELOG",False,False
STORM-2321,ff0d6c997b016be9f5fec81ff4bbe42301ed2634,2017-02-07T11:18:48+09:00,"STORM-2338: CHANGELOG, reflect backport STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335",False,False
STORM-2321,b705d861b925e0a8e486449f01c594150021aae7,2017-02-07T11:14:41+09:00,"STORM-2338: CHANGELOG, reflect backport STORM-2197, STORM-2324, STORM-2321, STORM-2326, STORM-2335",False,False
STORM-2321,5d1e38023101ed45beea45e85fbba34582110f6a,2017-02-07T10:37:45+09:00,Merge branch 'STORM-2321-1.0.x-merge' into 1.0.x-branch,False,True
STORM-2321,3b12349c97242bffb00a6e97314c8abb2aed7967,2017-01-31T17:00:31+09:00,STORM-2321 Handle blobstore zk key deletion in KeySequenceNumber,False,False
STORM-2321,4e1572e29fbc3fd983ad6163852d84f8a3c80782,2017-02-02T09:19:36-08:00,Added STORM-2321 to CHANGELOG.,False,False
STORM-2321,5b31d5f8a61851fab26a28e249089ada6ff26231,2017-02-02T09:19:05-08:00,Merge branch 'STORM-2321' of https://github.com/HeartSaVioR/storm into STORM-2321,False,True
STORM-2321,85ac6b82bae03f7cef26666243ff1911c9e182cf,2017-02-02T09:18:08-08:00,Merge branch 'STORM-2321' into 1.x-branch,False,True
STORM-2321,52ac6b6822492a76479d58b3d02f0a75a0d4e617,2017-02-02T09:17:40-08:00,Added STORM-2321 to CHANGELOG.,False,False
STORM-2321,c276396046fed73070692970b6abd3c1653eea44,2017-02-02T09:09:02-08:00,Merge branch 'STORM-2321-1.x' of https://github.com/HeartSaVioR/storm into STORM-2321,False,True
STORM-2321,3f1e5cf95c47ae9068d03acb52e2903dac99644c,2017-01-31T17:00:31+09:00,STORM-2321 Handle blobstore zk key deletion in KeySequenceNumber,False,False
STORM-2321,ff7204385976e2de8099b5fffa858ae29db8c5a8,2017-01-31T17:00:31+09:00,STORM-2321 Handle blobstore zk key deletion in KeySequenceNumber,False,False
STORM-2320,9e06883b9c253ae71bab052fcbc7753f838d61b3,2017-02-08T14:03:09+09:00,STORM-2320: CHANGELOG,False,False
STORM-2320,4c2cc455fab187690b5e2475671cba97d9653472,2017-02-08T14:02:35+09:00,Merge branch '1.x-branch_STORM-2320_DRPCClient' of https://github.com/hmcl/storm-apache into STORM-2320-1.x-merge,False,True
STORM-2320,7f63a73b7718fc27165bd7b80ed625235a07cec6,2016-12-23T17:09:06-08:00,STORM-2320: DRPC client printer class reusable for local and remote DRPC,False,False
STORM-2320,1064ed10740091fb38b884b2ded29dcceed3318f,2017-02-01T15:25:29-08:00,Added STORM-2320 to CHANGELOG.,False,False
