ticket,commit_hash,commit_date,subject,is_fix_like,is_merge_commit
SYNCOPE-1452,9ced3a63bd0c6b60f45b66ffc74bbc0425bfc412,2019-03-26T14:30:58+01:00,[SYNCOPE-1452] Fix notification 'about' elements not deleted after update,True,False
SYNCOPE-1452,226be91d410187474feebddc9be3d696d344d158,2019-03-26T14:14:19+01:00,[SYNCOPE-1452] Fix notification 'about' elements not deleted after update,True,False
SYNCOPE-1450,b723ee53ebeeabd4e510ff7593b87cf167e5aaf9,2019-03-12T14:09:02+01:00,[SYNCOPE-1450] Extending the masking filter for audit entries,False,False
SYNCOPE-1450,a86ccb3638168408898bc2344c0af8e00f03cdce,2019-03-12T14:09:02+01:00,[SYNCOPE-1450] Extending the masking filter for audit entries,False,False
SYNCOPE-1450,600af5539a875dd6c39adb7bbfbf73100a7ff945,2019-03-12T14:09:02+01:00,[SYNCOPE-1450] Extending the masking filter for audit entries,False,False
SYNCOPE-1448,64ec657ed0eed9efb22aca5e8334e99fb9b64038,2019-03-25T15:07:23+01:00,[SYNCOPE-1448] Ensure Java 8 compatibility (2nd take),False,False
SYNCOPE-1448,e51578473a4ae78c9b3d60c8e8d2839ae7aa533c,2019-03-25T14:53:05+01:00,[SYNCOPE-1448] Ensure Java 8 compatibility,False,False
SYNCOPE-1448,7426f5a7f8ca875b5e6a8a6ff1df2988e8650204,2019-03-18T08:03:40+01:00,[SYNCOPE-1448] Relying on Spring's concurrency checks,False,False
SYNCOPE-1448,50469a15b51b99e6b1e52a05626f96e0b9ce6cdd,2019-03-18T08:03:40+01:00,[SYNCOPE-1448] Relying on Spring's concurrency checks,False,False
SYNCOPE-1447,2bae7c4f54afa85ef3c4c151ba1106fc986f26c4,2019-03-11T15:55:50+01:00,[SYNCOPE-1447] Missing restClient init,False,False
SYNCOPE-1447,83b1df70717b4d8d590b94b739064bb69c002226,2019-03-11T15:55:50+01:00,[SYNCOPE-1447] Missing restClient init,False,False
SYNCOPE-1446,480ea47befd1b651b373658960bd0beee9f6a9d7,2019-03-12T11:23:07+01:00,[SYNCOPE-1446] Do not apply transactions to audit table,False,False
SYNCOPE-1446,7992d7391d7015e5678694fc900c69a928d071a5,2019-03-12T11:23:07+01:00,[SYNCOPE-1446] Do not apply transactions to audit table,False,False
SYNCOPE-1443,4ce9519705ec1654feff660b4992aac9ad6c90d5,2019-03-04T12:48:36+01:00,[SYNCOPE-1443] Reconciliation: pagination setup missing,False,False
SYNCOPE-1443,b233424c23f1fb0efaae2a61329d386f0344e9d8,2019-03-04T12:48:36+01:00,[SYNCOPE-1443] Reconciliation: pagination setup missing,False,False
SYNCOPE-1443,bd76281c0f866abefff434960d55f692e8945277,2019-03-04T12:48:36+01:00,[SYNCOPE-1443] Reconciliation: pagination setup missing,False,False
SYNCOPE-1442,141edff18d7bca4ca681bd0c5bb0fd52f79b7f7a,2019-03-04T08:57:26+01:00,"[SYNCOPE-1442] Abort scheduled execution was just logged but not effective, for scheduled tasks",False,False
SYNCOPE-1442,a823a7a2a17f4473e9b08580e9779c53eb12023f,2019-03-04T08:57:26+01:00,"[SYNCOPE-1442] Abort scheduled execution was just logged but not effective, for scheduled tasks",False,False
SYNCOPE-1442,f3d846c7743af9a97641ca0c9cabf9738f1a80d4,2019-03-04T08:57:26+01:00,"[SYNCOPE-1442] Abort scheduled execution was just logged but not effective, for scheduled tasks",False,False
SYNCOPE-1440,8b348db262d4e77285c88df9fe41a93dfabdeb35,2019-03-04T11:19:21+01:00,[SYNCOPE-1440] Adjusting 'from' param,False,False
SYNCOPE-1440,d4e8f5928c3f9c5db3d036be163ba21e282a1ed0,2019-03-04T11:19:21+01:00,[SYNCOPE-1440] Adjusting 'from' param,False,False
SYNCOPE-1440,5bda0278699988b10d44bc3940a8a1803ab3f1f5,2019-03-04T11:54:49+01:00,[SYNCOPE-1440] Adjusting 'from' param,False,False
SYNCOPE-1439,431c351342e06aaf21a2984488b0259c891ff612,2019-03-07T14:35:27+01:00,[SYNCOPE-1439] Fix wrong types,True,False
SYNCOPE-1439,950e11d101b690daf30c6927bb793d0b159d01ed,2019-03-07T10:37:22+01:00,[SYNCOPE-1439] Fixed user membership attributes not updated in some cases,True,False
SYNCOPE-1439,8ef9c53ed6412ed6ec97d40637e4154250af1dcd,2019-03-07T12:11:16+01:00,[SYNCOPE-1439] Added some ITs,False,False
SYNCOPE-1439,f978c7532e36f6ab3e92e518fbc2514720a0c919,2019-03-07T10:37:22+01:00,[SYNCOPE-1439] Fixed user membership attributes not updated in some cases,True,False
SYNCOPE-1439,baa6d4c2156b80be98ac8804763cb9599fca3340,2019-02-28T14:33:04+01:00,Merge pull request #98 from mat-ale/2_0_X,False,True
SYNCOPE-1439,1631cabcac0a1e908ace2758ce77317d4a2bd0a8,2019-02-28T10:35:03+01:00,[SYNCOPE-1439] Fixed user membership attributes not updating from Admin Console,True,False
SYNCOPE-1438,006f553708b6978f499596350a3eeac4ca9de823,2019-02-03T13:51:58+03:00,[SYNCOPE-1438] Init changePwdDate field when user is created with specified password,False,False
SYNCOPE-1438,bb33bd185e5fef973942e3254839f4a83257dfa3,2019-02-03T13:51:58+03:00,[SYNCOPE-1438] Init changePwdDate field when user is created with specified password,False,False
SYNCOPE-1438,441b980ef48c63c3e6a8003bb78d27f736e0aace,2019-02-03T13:51:58+03:00,[SYNCOPE-1438] Init changePwdDate field when user is created with specified password,False,False
SYNCOPE-1437,f3db2f09a6c3814e2b797856f25664a59bfbed34,2019-02-20T11:39:46+01:00,[SYNCOPE-1437] Fixed error while searching for users / groups / any objects with Elasticsearch when no data are present,True,False
SYNCOPE-1437,b57e1cee216cf7cadd76841b2c756119c2f79d35,2019-02-20T11:39:46+01:00,[SYNCOPE-1437] Fixed error while searching for users / groups / any objects with Elasticsearch when no data are present,True,False
SYNCOPE-1432,d00eec5890038e9f766b8e9e03563cb57ff4779e,2019-03-04T11:21:48+01:00,[SYNCOPE-1432] Topology now shows new created connectors and resources with no need of refreshing page,False,False
SYNCOPE-1432,3b333a29ee2036c934d5b5529cde17469bd4a0cc,2019-03-04T11:43:22+01:00,[SYNCOPE-1432] Topology now shows new created connectors and resources with no need of refreshing page,False,False
SYNCOPE-1432,09caa03623acb526af229a5307b79b3a7313d56d,2019-03-04T11:21:48+01:00,[SYNCOPE-1432] Topology now shows new created connectors and resources with no need of refreshing page,False,False
SYNCOPE-1431,58976e0280a4e47584d0f9cb8235676c92851d02,2019-02-05T17:24:40+01:00,[SYNCOPE-1431] Fixed Connector and Resource history comparison,True,False
SYNCOPE-1431,9e70f4950d30981a1a85f2c7220a2a9993a3328b,2019-02-05T17:24:40+01:00,[SYNCOPE-1431] Fixed Connector and Resource history comparison,True,False
SYNCOPE-1430,1b337e8fe7f99ca8b42aa674b4546f9600b107d2,2019-01-30T08:11:27+01:00,[SYNCOPE-1430] Cleanup,False,False
SYNCOPE-1430,ab660e54d8c345a86269caba9241411f05f8774a,2019-01-30T08:09:30+01:00,[SYNCOPE-1430] Cleanup,False,False
SYNCOPE-1430,0e45c389c7c7f5108a62efafe36ded422fc664bd,2019-01-30T08:09:30+01:00,[SYNCOPE-1430] Cleanup,False,False
SYNCOPE-1430,dae2c2a442a928c351bbe25a9bc3b652a706e36c,2019-01-29T15:18:21+01:00,[SYNCOPE-1430] Now ItemTransformer#beforePropagation requires (and returns) AttrSchemaType to avoid unwante attribute value type mess,False,False
SYNCOPE-1430,e34ad6bbb4fa2a1f786c5c431369db20d9c6ee4f,2019-01-29T15:18:21+01:00,[SYNCOPE-1430] Now ItemTransformer#beforePropagation requires (and returns) AttrSchemaType to avoid unwante attribute value type mess,False,False
SYNCOPE-1430,93524408dc6c3933ef0f1d9508143e9a109dc180,2019-01-29T15:18:21+01:00,[SYNCOPE-1430] Now ItemTransformer#beforePropagation requires (and returns) AttrSchemaType to avoid unwante attribute value type mess,False,False
SYNCOPE-1429,9d7449dc40fd17e9870c4a7883afad4a9a189797,2019-01-30T16:29:43+01:00,[SYNCOPE-1429] Using regexp query with some sauce,False,False
SYNCOPE-1429,5e8da4965fc287efa51361a10df67b61a5b32632,2019-01-30T16:02:24+01:00,[SYNCOPE-1429] Using regexp query with some sauce,False,False
SYNCOPE-1429,c7349473e7eca5fbedab9567edef17c48c3ae2cf,2019-01-30T16:02:24+01:00,[SYNCOPE-1429] Using regexp query with some sauce,False,False
SYNCOPE-1428,9f3b3e39f820d6d1445206e77323b5140d744179,2019-01-25T16:25:00+01:00,[SYNCOPE-1428] read by key not authenticated now returns 401,False,False
SYNCOPE-1428,cc52bb8086b534facf74e34f31b02a9fb295de54,2019-01-25T16:17:19+01:00,[SYNCOPE-1428] read by key not authenticated now returns 401,False,False
SYNCOPE-1428,3150b5bd658ac9cec7bccdf2e1338f36e7b3ca45,2019-01-25T16:02:55+01:00,[SYNCOPE-1428] read by key not authenticated now returns 401,False,False
SYNCOPE-1425,39b760fa11d662951ddbdf78e5d9836e7fe3cfb0,2019-01-17T15:09:40+01:00,"[SYNCOPE-1425] Erasing all values but string, which is replaced with transformation result",False,False
SYNCOPE-1425,ab47743c569d3bdf3c67e37f66a410cb3e7f1b42,2019-01-17T15:09:40+01:00,"[SYNCOPE-1425] Erasing all values but string, which is replaced with transformation result",False,False
SYNCOPE-1425,c8a3b9dee8d2636b65c360c3e74da5398325d352,2019-01-17T15:09:40+01:00,"[SYNCOPE-1425] Erasing all values but string, which is replaced with transformation result",False,False
SYNCOPE-1420,db5a0020103cf2aee42e360c59f3ca4b57549d4a,2018-12-21T11:55:16+01:00,[SYNCOPE-1420] Replacing expired access tokens upon login,False,False
SYNCOPE-1420,79964a9d6bc62c4baced7864db417729a54cd989,2018-12-21T11:55:16+01:00,[SYNCOPE-1420] Replacing expired access tokens upon login,False,False
SYNCOPE-1420,10f5c397dcc40e98e09ef025fd6a3de92a30f2f4,2018-12-21T11:55:16+01:00,[SYNCOPE-1420] Replacing expired access tokens upon login,False,False
SYNCOPE-1419,a2d7279bbb9595b35e1a0234ea656f8c471fecc0,2018-12-21T08:54:41+01:00,"[SYNCOPE-1419] Adding integration test, also verified with Elasticsearch",False,False
SYNCOPE-1419,695664bf8dd651ac9af0a71ea0bf124686b01407,2018-12-21T08:53:16+01:00,"[SYNCOPE-1419] Adding integration test, also verified with Elasticsearch",False,False
SYNCOPE-1419,4a293350217a4c065781be22d8f8067729ab4df9,2018-12-21T08:51:10+01:00,"[SYNCOPE-1419] Adding integration test, also verified with Elasticsearch",False,False
SYNCOPE-1419,deb442998b579a3855940b26c16a5aedcdc6ab05,2018-12-21T00:20:32+01:00,[SYNCOPE-1419] minox style fixes,True,False
SYNCOPE-1419,f4adfd2fc6e11ac33c556356db4bc066f4895565,2018-12-20T15:19:16+01:00,[SYNCOPE-1419] provides the correct behavior in case of multivalue fields,True,False
SYNCOPE-1419,b8114cf1cfadd6a9730adca4301663b4dd86db19,2018-12-20T23:52:09+01:00,[SYNCOPE-1419] provides the correct behavior in case of multivalue fields for json implementation as well,True,False
SYNCOPE-1419,012d351434061a13dff2c697e8f399e2a41d24fc,2018-12-20T23:52:09+01:00,[SYNCOPE-1419] provides the correct behavior in case of multivalue fields for json implementation as well,True,False
SYNCOPE-1419,6a8165568da35a39295b521958ce211e2ac2f219,2018-12-20T15:19:16+01:00,[SYNCOPE-1419] provides the correct behavior in case of multivalue fields,True,False
SYNCOPE-1419,ae6a68d17d19c8343371968f894f694388f593f4,2018-12-20T15:19:16+01:00,[SYNCOPE-1419] provides the correct behavior in case of multivalue fields,True,False
SYNCOPE-1417,6583c746d7418b992c0615d57f1228d37fece5ce,2018-12-14T12:36:08+01:00,[SYNCOPE-1417] Raise exception when more than one plain attribute is requested for ordering,False,False
SYNCOPE-1417,3e6f71c1e74ebf0fcfa02913b6268fb0539d686c,2018-12-14T12:36:08+01:00,[SYNCOPE-1417] Raise exception when more than one plain attribute is requested for ordering,False,False
SYNCOPE-1417,a5f2bcd8509d6afba0a189a29ce8d71e35af123d,2018-12-14T10:48:19+01:00,[SYNCOPE-1417] Raise exception when more than one plain attribute is requested for ordering,False,False
SYNCOPE-1411,7aa1cb9d74f79046aff300317417ade569eca44d,2018-12-10T16:28:01+01:00,[SYNCOPE-1411] code improvement,False,False
SYNCOPE-1411,0377b6b1c39fae4878ed2b77e19d290fe62797da,2018-12-10T15:38:49+01:00,[SYNCOPE-1411] fixes merge from 2_0_X,True,False
SYNCOPE-1411,c1879cc2023a32e7d7b60d8389165ea17024b2e2,2018-12-10T14:24:30+01:00,[SYNCOPE-1411] force cascade,False,False
SYNCOPE-1411,6e80336e27978a6c38a787c4a6ac71ab3ca7b0d1,2018-12-10T15:38:49+01:00,[SYNCOPE-1411] fixes merge from 2_0_X,True,False
SYNCOPE-1411,1dabd4bf1dc4e618342a4161da88a8018d390bba,2018-12-10T14:24:30+01:00,[SYNCOPE-1411] force cascade,False,False
SYNCOPE-1411,6357b8b3d9d8dd26cfdc4509e18b5e988063993f,2018-12-10T14:24:30+01:00,[SYNCOPE-1411] force cascade,False,False
SYNCOPE-1408,eaf70b1fbec40958ab917da88ff0797bd4abe09f,2019-01-14T14:40:55+01:00,[SYNCOPE-1408] Fix plain and vir re-add,True,False
SYNCOPE-1408,cc1119af3585f1023494f1741a073d1b3bc5ab5b,2019-01-14T11:23:18+01:00,[SYNCOPE-1408] Fix plain and vir re-add,True,False
SYNCOPE-1408,4cd21ad1862cee6190226a60244f2f640888e585,2019-01-14T11:23:18+01:00,[SYNCOPE-1408] Fix plain and vir re-add,True,False
SYNCOPE-1408,ae0ee6c4694d6810618d4ea67f72dece518ada5c,2018-12-05T13:07:16+01:00,"[SYNCOPE-1408] Ensure all original, unmodified attributes are considered, during patch generation for update",False,False
SYNCOPE-1408,27d507f2b5631bebf152aeb9ebbddccf35718904,2018-12-05T13:07:16+01:00,"[SYNCOPE-1408] Ensure all original, unmodified attributes are considered, during patch generation for update",False,False
SYNCOPE-1408,80123cc0bb8849c0b1edb7c38079fda22e3056af,2018-12-05T13:07:16+01:00,"[SYNCOPE-1408] Ensure all original, unmodified attributes are considered, during patch generation for update",False,False
SYNCOPE-1407,5308afcda55cc0ecf4c41e5cecd92d9e2d6fc2e3,2018-12-05T11:22:52+01:00,[SYNCOPE-1407] Fix test,True,False
SYNCOPE-1407,9c9ea751f40166b182ece56a6550da5dc217e9fe,2018-12-05T11:22:52+01:00,[SYNCOPE-1407] Fix test,True,False
SYNCOPE-1407,e9900646034ef273a9d27abf0f69d28614108dbc,2018-12-05T11:22:52+01:00,[SYNCOPE-1407] Fix test,True,False
SYNCOPE-1407,45b3f960e4df4a1c236daa9ea922ab3a0cb203e3,2018-12-04T16:56:57+01:00,[SYNCOPE-1407] Passing conversion pattern to AjaxDatePicker (but not AjaxDateTimePicker),False,False
SYNCOPE-1407,9be8424c9adc72fa40ad6cccbe29925803fe071f,2018-12-04T16:56:57+01:00,[SYNCOPE-1407] Passing conversion pattern to AjaxDatePicker (but not AjaxDateTimePicker),False,False
SYNCOPE-1407,e4a6d350373fcde0b0937238badd82c901e0a67a,2018-12-04T16:56:57+01:00,[SYNCOPE-1407] Passing conversion pattern to AjaxDatePicker (but not AjaxDateTimePicker),False,False
SYNCOPE-1406,34de818e2d7b55c3a50150283cbe320df307d526,2018-12-03T12:59:03+01:00,[SYNCOPE-1406] Flowable local directory was changed by SYNCOPE-1369,False,False
SYNCOPE-1406,09e9ec99cd1dba9917927cbd39f8a5f5ded8dbe8,2018-12-03T12:59:03+01:00,[SYNCOPE-1406] Flowable local directory was changed by SYNCOPE-1369,False,False
SYNCOPE-1405,569b1b322f0364bc865902d595846a613f393b7a,2018-12-03T13:00:28+01:00,[SYNCOPE-1405] Managing views.xml depending on the actual DBMS,False,False
SYNCOPE-1405,e291d602925959e81cb821916bfa9a29030f515c,2018-12-03T13:00:28+01:00,[SYNCOPE-1405] Managing views.xml depending on the actual DBMS,False,False
SYNCOPE-1405,18561b72f339108bb5b649b0fef0f6b44d48d8aa,2018-12-03T13:00:28+01:00,[SYNCOPE-1405] Managing views.xml depending on the actual DBMS,False,False
SYNCOPE-1404,cb6ca74b20e7a80a80d033a0c32e4b9bdfb33861,2018-11-28T09:54:34+01:00,[SYNCOPE-1404] Fix dialog not closing in Netbeans ide plugin when creating a new element,True,False
SYNCOPE-1404,d2fa6e8d9dc2d824024b57b381f4bd3d12d82bb5,2018-11-28T09:54:34+01:00,[SYNCOPE-1404] Fix dialog not closing in Netbeans ide plugin when creating a new element,True,False
SYNCOPE-1399,ec294925415c9fc58e81c74551d28176245e76e0,2018-11-20T18:09:10+01:00,[SYNCOPE-1399] Small fix on documentation,True,False
SYNCOPE-1399,85fe179ec541685e28b83cea55cec2b9341a50c3,2018-11-20T18:00:24+01:00,[SYNCOPE-1399] Added fix for Elasticsearch v6.x,True,False
SYNCOPE-1399,1004d00e5621aa65764aa8f0855c9cee6ac12e73,2018-11-20T18:00:24+01:00,[SYNCOPE-1399] Added fix for Elasticsearch v6.x,True,False
SYNCOPE-1398,dc2005f1733c9e11ff482325130b97d235ef711a,2018-11-20T09:17:26+01:00,[SYNCOPE-1398] entity exists exception now is correctly propagated and shown to/in console,True,False
SYNCOPE-1393,92207203968241d23d5d81fdf43c4923abddbffc,2018-11-05T16:53:32+03:00,"SYNCOPE-1393 jexl function fullPath2Dn(final String fullPath, final String attr, final String prefix) should return empty string for ROOT realm (#88)",True,False
SYNCOPE-1393,9702f2be62c9798b9c1b1211313049e836f81418,2018-11-05T16:53:32+03:00,"SYNCOPE-1393 jexl function fullPath2Dn(final String fullPath, final String attr, final String prefix) should return empty string for ROOT realm (#88)",True,False
SYNCOPE-1393,0636ce4afd7071d767a1e0fd8922d4646ceb2cfd,2018-11-05T16:53:32+03:00,"SYNCOPE-1393 jexl function fullPath2Dn(final String fullPath, final String attr, final String prefix) should return empty string for ROOT realm (#88)",True,False
SYNCOPE-1391,fd45e2338f4dda0d8fbec0f2f33e3c0ce532fc8a,2018-11-12T15:37:35+01:00,[SYNCOPE-1391] Fix for 'Must change password' and 'Confirm password reset' pages,True,False
SYNCOPE-1391,65756405fe897eb8c0a35db2e1473bd7fb0cecdf,2018-11-12T15:37:35+01:00,[SYNCOPE-1391] Fix for 'Must change password' and 'Confirm password reset' pages,True,False
SYNCOPE-1390,68b3b89234e5d16a63eba71402320da4dae56902,2018-11-02T12:59:03+03:00,SYNCOPE-1390: Pull Realms: pull task with Unmatching Rules: PROVISION shouldn't create propagation task (#86),False,False
SYNCOPE-1390,2a5ebc988df1d1717835f0195e479736791abf91,2018-11-02T12:59:03+03:00,SYNCOPE-1390: Pull Realms: pull task with Unmatching Rules: PROVISION shouldn't create propagation task (#86),False,False
SYNCOPE-1390,9d6f89dfe67bf528d161ea3f6ac1c130434004a9,2018-11-02T12:59:03+03:00,SYNCOPE-1390: Pull Realms: pull task with Unmatching Rules: PROVISION shouldn't create propagation task (#86),False,False
SYNCOPE-1389,6d285b20104369f1afcb85f162386b1eae827038,2018-10-24T16:46:22+02:00,[SYNCOPE-1389] provides the fix,True,False
SYNCOPE-1389,e559417870aa7fa1330147b4d238538a4350f30b,2018-10-24T16:44:22+02:00,[SYNCOPE-1389] provides the fix,True,False
SYNCOPE-1389,f6d4d5d00f758ad49eb45771856d59a8cf211c1c,2018-10-24T16:41:24+02:00,[SYNCOPE-1389] provides the fix,True,False
SYNCOPE-1388,9488345f84951b74f4604852391815266c285fbb,2018-10-30T17:56:59+01:00,[SYNCOPE-1388] Now only POST /user/self/mustChangePassword is allowed when mustChangePassword flag is set on user,False,False
SYNCOPE-1388,01e32d2d0ad7a9f171440dcf369da6a8f72a7d4b,2018-10-30T17:56:59+01:00,[SYNCOPE-1388] Now only POST /user/self/mustChangePassword is allowed when mustChangePassword flag is set on user,False,False
SYNCOPE-1388,eae67f83d57b8382c5e6aa10d0ca1838c4018856,2018-10-30T17:56:59+01:00,[SYNCOPE-1388] Now only POST /user/self/mustChangePassword is allowed when mustChangePassword flag is set on user,False,False
SYNCOPE-1387,5e854e117594da3a1ba78c0af8d53d89a66a9c5a,2018-10-23T14:26:52+02:00,[SYNCOPE-1387] Clearing up calls between link() and update(),False,False
SYNCOPE-1387,e851b2818d72137f5e049d4b810504f51d6a0d70,2018-10-23T14:26:52+02:00,[SYNCOPE-1387] Clearing up calls between link() and update(),False,False
SYNCOPE-1387,6bb67afe241f5bfb584db0a2bb14f007997e5427,2018-10-23T14:26:52+02:00,[SYNCOPE-1387] Clearing up calls between link() and update(),False,False
SYNCOPE-1383,4f797206318fc00f6b0e31f30c98c0da7ea838c0,2018-10-12T09:19:06+02:00,[SYNCOPE-1383] Completely removing ResultsHandler - and fixing unused imports,True,False
SYNCOPE-1383,a17460de027086d989efbea25724c6f0b49ddc9f,2018-10-12T09:19:06+02:00,[SYNCOPE-1383] Completely removing ResultsHandler - and fixing unused imports,True,False
SYNCOPE-1383,78845fa962ec9497a4c390111c0976c15ea46c11,2018-10-12T08:58:09+02:00,[SYNCOPE-1383] Completely removing ResultsHandler - and fixing unused imports,True,False
SYNCOPE-1383,4492950f380214122eb03308c608ac7167f2be78,2018-10-11T17:19:34+02:00,[SYNCOPE-1383] missing some fixes for class cast exception,True,False
SYNCOPE-1383,5f55de6b5f2765c204e85ea06bb60a27921b07c2,2018-10-11T17:18:19+02:00,[SYNCOPE-1383] missing some fixes for class cast exception,True,False
SYNCOPE-1383,03b0c294a51ca61ed776aba4fae9195e699c302d,2018-10-11T17:15:11+02:00,[SYNCOPE-1383] missing some fixes for class cast exception,True,False
SYNCOPE-1383,7de2d08eb3ea65a17d3598ef12ea7c654f9b6f6e,2018-10-11T10:31:54+02:00,[SYNCOPE-1383] fixes the class cast exception by using a real SearchResultHandler,True,False
SYNCOPE-1383,31595e4e7a522d9fcf912e73ca89d0123857cd59,2018-10-11T10:31:54+02:00,[SYNCOPE-1383] fixes the class cast exception by using a real SearchResultHandler,True,False
SYNCOPE-1383,f092044c44cb8fa99f9e6aef5d429e1a9920afea,2018-10-11T10:15:34+02:00,[SYNCOPE-1383] fixes the class cast exception by using a real SearchResultHandler,True,False
SYNCOPE-1380,dd09c8a20bc8c4091b6cf635899c8e7fcd49e9f7,2018-10-10T08:52:07+02:00,"[SYNCOPE-1380] Raise IgnoreProvisionException, more appropriate",False,False
SYNCOPE-1380,2c48533389ee654602effc6deb78ae4587d0c3e1,2018-10-10T08:52:07+02:00,"[SYNCOPE-1380] Raise IgnoreProvisionException, more appropriate",False,False
SYNCOPE-1380,4dd8eff0b229fff32e1ec3bbbbbc5c6069a7bb81,2018-10-10T08:52:07+02:00,"[SYNCOPE-1380] Raise IgnoreProvisionException, more appropriate",False,False
SYNCOPE-1377,da91868697e61412ef53cdee717bc82b6db405bc,2018-10-01T17:01:49+02:00,[SYNCOPE-1377] Added JAX-RS ContainerRequestFilter to check X-Syncope-Domain provided value,False,False
SYNCOPE-1377,54e528b894873708b635e74a9410d1ca00e696b9,2018-10-01T17:01:49+02:00,[SYNCOPE-1377] Added JAX-RS ContainerRequestFilter to check X-Syncope-Domain provided value,False,False
SYNCOPE-1377,1b2c2050a0d96bc9d56105c9dd16fb412c2a673d,2018-10-01T17:01:49+02:00,[SYNCOPE-1377] Added JAX-RS ContainerRequestFilter to check X-Syncope-Domain provided value,False,False
SYNCOPE-1376,1310349e36d04724d2f1c5d1890133ad41424b91,2018-10-05T17:02:03+02:00,"[SYNCOPE-1376] Use absolute path but no protocol, host or port",False,False
SYNCOPE-1376,887349382d460e1fb3096650e5a56317cdd82c1e,2018-10-05T16:22:31+02:00,"[SYNCOPE-1376] Use absolute path but no protocol, host or port",False,False
SYNCOPE-1376,2791f74fceabc047f08436723403afe2be1e413a,2018-10-05T16:22:31+02:00,"[SYNCOPE-1376] Use absolute path but no protocol, host or port",False,False
SYNCOPE-1375,7811bdb2d352ecd4f09b971ea38320814c03d0e8,2018-09-26T11:40:19+02:00,[SYNCOPE-1375] provides membership creation just in case external attribute mappend on membership attribut is really provided,False,False
SYNCOPE-1375,df5fe6c19556c66c32f054cb664f65e2e901d76c,2018-09-26T11:40:19+02:00,[SYNCOPE-1375] provides membership creation just in case external attribute mappend on membership attribut is really provided,False,False
SYNCOPE-1375,f6eda62e25aca51fdee08050e6eb3a11d5f6247f,2018-09-26T11:40:19+02:00,[SYNCOPE-1375] provides membership creation just in case external attribute mappend on membership attribut is really provided,False,False
SYNCOPE-1374,7c94b93a6755f06ece72ac052f156ab7e1d1c46d,2018-09-20T14:21:17+02:00,[SYNCOPE-1374] Removing unnecessary @Transactional,False,False
SYNCOPE-1374,cabb62b78ca8f96c67d11d72af8021990350e781,2018-09-20T14:21:17+02:00,[SYNCOPE-1374] Removing unnecessary @Transactional,False,False
SYNCOPE-1374,43e07b3537489a60eba067a7f4deb1fc317c61bd,2018-09-20T14:21:17+02:00,[SYNCOPE-1374] Removing unnecessary @Transactional,False,False
SYNCOPE-1374,23daf200a657dec48530be35b470a055da253c52,2018-09-20T10:20:53+02:00,[SYNCOPE-1374] Ensuring Spring can correctly inject the actual Domain,True,False
SYNCOPE-1374,50e4b14c316ca416edfa3e26954bc539a966c03b,2018-09-20T10:20:53+02:00,[SYNCOPE-1374] Ensuring Spring can correctly inject the actual Domain,True,False
SYNCOPE-1374,16938c73b373dcb9d803c566349a812f437de8b4,2018-09-20T10:20:53+02:00,[SYNCOPE-1374] Ensuring Spring can correctly inject the actual Domain,True,False
SYNCOPE-1373,382f3f4b9f00a14f66ca52c7ae73f318b151fe4e,2018-09-20T12:58:28+02:00,[SYNCOPE-1373] cron expression is preserved while updating a scheduled task,False,False
SYNCOPE-1373,8c34ba1b9589b119dc3a045379e004777191a633,2018-09-20T12:56:35+02:00,[SYNCOPE-1373] aligned with other branches code improvements,False,False
SYNCOPE-1373,7ee462a16ec76af288162f8ba7ece4c388b4053e,2018-09-20T12:44:52+02:00,"[SYNCOPE-1373] bad commit apply, now console compilation has been fixed",True,False
SYNCOPE-1373,5be7cdbca9f78048857676dfb1b672d7e6ad970f,2018-09-20T12:40:05+02:00,[SYNCOPE-1373] cron expression is preserved while updating a scheduled task,False,False
SYNCOPE-1373,1e9a5387b7080d7f47615fcaac3d3fe8694bc8fc,2018-09-20T12:40:05+02:00,[SYNCOPE-1373] cron expression is preserved while updating a scheduled task,False,False
SYNCOPE-1372,3e0c00355bec768d3c798b44111b57dfc709ea16,2018-09-17T12:08:08+02:00,[SYNCOPE-1372] Restoring check before insertion into password history,False,False
SYNCOPE-1372,1b9bc4607eb1a49649cdaef09a5ae82b9eecc759,2018-09-17T12:08:08+02:00,[SYNCOPE-1372] Restoring check before insertion into password history,False,False
SYNCOPE-1372,c1f858fd8d475b5b8e701e114f93bc2bd2b6db80,2018-09-17T12:08:08+02:00,[SYNCOPE-1372] Restoring check before insertion into password history,False,False
SYNCOPE-1371,b8d40101e6b7db1e52c1fe60fae1cca5bfefbbc3,2018-09-13T13:18:33+02:00,[SYNCOPE-1371] Fixing LOGIC_ACTIONS and PUSH_ACTIONS,True,False
SYNCOPE-1371,0e542bdb2ebf5c6389330486faff2babd5b60be2,2018-09-13T13:18:33+02:00,[SYNCOPE-1371] Fixing LOGIC_ACTIONS and PUSH_ACTIONS,True,False
SYNCOPE-1370,65cc0891cd052b6b74f25ccc80a2eb734a1b8450,2018-09-12T17:34:20+02:00,[SYNCOPE-1370] password reset now stops on not matching captcha,False,False
SYNCOPE-1370,a0254d445d9f293bf1a368faa9b975178020161a,2018-09-12T17:34:20+02:00,[SYNCOPE-1370] password reset now stops on not matching captcha,False,False
SYNCOPE-1370,f9fabbf620872f8ac138cec5c488d04b3072899f,2018-09-12T17:34:20+02:00,[SYNCOPE-1370] password reset now stops on not matching captcha,False,False
